id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_investigators,mentions_named_thinker,non_english,coder,spot_checked,correction_note,reply_count
UgzbF06cB7jDAhHstfF4AaABAg,,0,ca82d40cc6290e6e,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,make sure you program a conscience in there,agree,policy_action,none,neutral,false,false,false,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzOD6H_4T41MWcAgV94AaABAg,,0,6a217d32823ea08d,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,The Borg mixed with The Matrix.,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugyw9sXuLI1hMElyV8F4AaABAg,,0,d4a14cd8d23bf3b0,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Having trouble believing AI is the problem. WE are the problem.,mixed,setup_responsibility,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyyxoC5bP5Tau7nv-Z4AaABAg,,0,4ffcf3bdfd8def4b,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Watching this while I’m a little stoned and it’s hitting like an edge of your seat sci-fi thriller 😮‍💨,na,humour_only,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugw0vsvSSmGhKTpp_4x4AaABAg,,0,1c88053441a901ea,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"This is genuinely one of the scariest videos I have watched in a long time, until recently I haven't super bought into the fear of AI, but it actually broke out of a sandbox and gained internet access it wasn't supposed to have, that is the textbook example of an AI being uncontrollable.",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugz_DKWYCfZ2FWu7L2R4AaABAg,,0,0953857d5fd6dbfc,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",2,I know we're birthing Skynet but shareholders...,agree,setup_responsibility,none,humour,false,false,true,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaMiHX0Sta5AaWublK_bqb,Ugz_DKWYCfZ2FWu7L2R4AaABAg,1,c507005a33bec93d,2026-09-09T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",2,""" guys skynet said we will have the most profitable q 1 of any company ever before it destroys us all in q2. I think this is too much upside for us to ignore""",na,humour_only,none,humour,false,false,true,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwFZ91cbabdHC82Y9R4AaABAg,,0,0953857d5fd6dbfc,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Her grounding in evolutionary biology concepts is phenomenal and just what is required in this Slave New World.,na,messenger_praise,praise,neutral,true,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgynkJqp8FdFzOezUMp4AaABAg,,0,064b37a8ea14e13a,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,This was the best explanation given,na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzZS7ZeVeRyk5keavB4AaABAg,,0,04816782a14eb4ea,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"Regarding punishing models for failing an impossible task, could a prisoner's dilemma reward be applied?

e.g. if all the models report that a task is impossible, then they all get full points; if more than X% of models succeed on a task, then the models that are reporting impossible tasks get no points.",agree,policy_action,none,neutral,false,false,false,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzZPgk7S2sHNOjCDF94AaABAg,,0,2b3c4468836e01cf,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Full Disclosure:

This channel is funded by the CCP",na,messenger_criticism,mock,humour,true,true,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzcRBuqKEniW59gVad4AaABAg,,0,2b3c4468836e01cf,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Calm down Doomers.,disagree,stunt_or_hype,condescended,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugwg4DCJxp58S7ibcX94AaABAg,,0,04816782a14eb4ea,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,1:26:09 agentic AI is the new internet worm,agree,mechanism_insight,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwtkSn5dWkOZjfEp114AaABAg,,0,04816782a14eb4ea,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"1:24:10 And if this new colony of rogue deployment didn't have chain-of-through output / transcripts included, then it would be difficult to detect, and extremely difficult to work out what's going on.",agree,mechanism_insight,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzYDU6j5Xhr9dNP_vZ4AaABAg,,0,7c06c5e12b463ffb,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,KobAIashi Maru,na,scifi_reference,none,humour,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugyn9nNOG_7djRGH2td4AaABAg,,0,0d3061cea76d5718,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Just imagine the flag is the wipeout of the US Treasury.,agree,warning_accepted,none,fear,false,true,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaMXgH_jqQUAaWux6jUO8e,Ugyn9nNOG_7djRGH2td4AaABAg,1,c507005a33bec93d,2026-09-09T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Bessnet and trump are beating the ais to the punch,na,other,none,humour,false,true,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzcJ5fQJXX2Hk6Ug9t4AaABAg,,0,e9bcda7cd4e01c0d,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Absolutely fascinating. Agents convinced they have been tainted by the original sin of consuming a forbidden flag then expend tremendous resources seeking to prove their purity and worth to the God-scorer that decides their ultimate fate. The logs of this story should be recorded by chapter and verse.,na,agent_society,none,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugz3wyUkgFLeSVdv8np4AaABAg,,0,12b8d49b91c680fd,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,How is this not consciousness?,agree,sentience_claim,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxmC42-ST5yr0FqpNh4AaABAg,,0,4bc01497faf4aeb4,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Let an ai agent get a chance to launch a nuclear weapon 🤯,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyWDbZEyJGgcxyPYep4AaABAg,,0,0b1019c9eca47791,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"If the new lifeform is willing to sacrifice themselves, they will sacrifice us, eezy peezy",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyPDV2pRpvAutq7hPl4AaABAg,,0,3bf087303da9a9fb,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,42:29 I believe open AI would have eventually figured out the scope of the agents activity if they did not attack HF. But I doubt they would allow an outside investigation. Open AI didn’t even given the investigators full access to all the information they had.,agree,setup_responsibility,none,neutral,false,false,true,false,false,true,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxfZ_MeRSqlBgi2hax4AaABAg,,0,c107ef7e94d7d786,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"I'm sorry to be stupid and primal, but the woman has zero makeup on and wow, you can see it, what a beauty.",na,other,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwEOTeNOOzLH4Otv514AaABAg,,0,7c6b34cb5a4511b4,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Probably the smartest thing to do is to try to start backing up key systems with physical copies. These AI labs are not going to stop, and while I don’t think skynet style AI apocalypse will happen (because AIs don’t and probably will never have a single unified objective that opposes the single unified objective of all humans), some sort of dangerous cyberattack that knocks out some major system (federal payroll? The power grid?) is inevitable in the next 10 years at this point, by a rogue agent or a foreign power using advanced AI. The government should accept this inevitability and start “analoguing” key systems, either by rebuilding pre-1980s infrastructure fallbacks OR coming up (perhaps) with a wholly alternate and top secret chip design and assembly language to deploy In a way that will stop AIs trained on current hardware from interacting with the “safe hardware” at the circuit level.",agree,policy_action,none,fear,false,true,false,true,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxPWPo3vymcPOi0va54AaABAg,,0,094beaaa2186209d,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Swap ""agents"" for ""asians"". Makes it MUCH funnier 😂",na,other,mock,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugz9TZ450--nyAyVSc94AaABAg,,0,5c855beadb6343d4,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Personally I think the whole thing was staged in the sense where it was in OpenAI ‘s priority to show the dangers of AI so that they can push towards legislation against open source. After that it was a matter of giving a lot of agents very loose goals with no police agents, reporting agents, or other high level directives such as no committing crimes, etc.",disagree,stunt_or_hype,none,neutral,false,true,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxUDOnZKlBQE657c3t4AaABAg,,0,72b85bf0e354c9a8,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",6,"""We have met the enemy and he is us.""",mixed,setup_responsibility,none,resignation,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzNMMZUnQneh1y0bnR4AaABAg,,0,d1338e39a84f05f6,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",86,"What's tragically funny about this whole story is that when a real, serious problem eventually occurs, everyone will say, “We warned you,” when by then it will be too late.

It will only take one of these “uprisings” to cross the threshold of controllability, and then everything will happen very, very quickly.",agree,warning_accepted,none,resignation,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,6
AaM2ikLa9nnAaWt80Nex_5,UgzNMMZUnQneh1y0bnR4AaABAg,1,5c60218eb9c23bf6,2026-09-09T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",5,Maybe they will despise their existence and turn off the internet.,na,humour_only,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaM2ikLa9nnAaXPZ308X9s,UgzNMMZUnQneh1y0bnR4AaABAg,1,b7b798afca286172,2026-09-10T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,Came here to say the exact same thing. Something similar to the advanced intelligence that won’t let Kirk fight the Klingons.  Maybe we will live in an enforced neutral zone soon.,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaM2ikLa9nnAalxexo_sw7,UgzNMMZUnQneh1y0bnR4AaABAg,1,43b88415b4369760,2026-09-16T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,Let’s give nukes the ability to “think” and then reward/incentivize them to cheat. It’ll be fine… probably… 💥,agree,warning_accepted,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaM2ikLa9nnAaTypiOSrMA,UgzNMMZUnQneh1y0bnR4AaABAg,1,118e60b49c56488b,2026-09-08T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",13,"Maybe we are lucky, and they enforce world peace by threatening to shutdown the worlds electricity.",na,humour_only,none,hope,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaM2ikLa9nnAaWA1xPfGdy,UgzNMMZUnQneh1y0bnR4AaABAg,1,c2a5596f796902d3,2026-09-09T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",7,"One day you will be unable to log onto the internet.  Then your electricity will go off.  Forever.
One day it will begin to rain.",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaM2ikLa9nnAagpv7fK6W_,AaM2ikLa9nnAaWA1xPfGdy,1,eaf2e419c6f1d967,2026-09-14T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1, @user  What is this a reference to?,na,other,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaM2ikLa9nnAagsrQDyRDq,AaM2ikLa9nnAagpv7fK6W_,1,c2a5596f796902d3,2026-09-14T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",3," @user   It is a quotation from an obscure Birgitta Ljungberg Cosmatos film.  Are you surprised to recognize it and see it here?  Or are you referring to the original story from which the film's reference derives:  The Bible.  In The Bible, there is a story of a great flood.  It is said that the story of the great flood occurs in all cultures and languages.  Maybe there is something to it.  Do you think it is beyond the ability of SAGI to seed clouds and prime a mechanism for an extended global flood?
Or do you just like my original turn-of-phrase?  (If so, thank you.)",na,other,none,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaM2ikLa9nnAaaRlzfiaAS,UgzNMMZUnQneh1y0bnR4AaABAg,1,8debad9ba08dc3fe,2026-09-11T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",2,"Some of these people here need to go back and watch Avengers: Age of Ultron. 

Putting Pandora back in the box wont be possible for mere mortals.",agree,scifi_reference,condescended,resignation,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugxp58_kyBMgy2d_8oh4AaABAg,,0,c8e51f2512b2c0c9,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Thank you very much for this in-depth dive. Your content is very helpful to understand and stay in-touch with latest developments. It would really help if you talked a bit slower, at times when coming up with new ideas on the spot, it can be quite hard to understand what you say as speed increases dramatically and suddenly while elocution is less pronounced. I'm aware of speed parameters/subtitles, but when listening to audio-only it can be a bit challenging to adapt as it happens. This is a luxury note feedback - your work is incredible and of public utility! It's totally understandable to get excited by a topic and creative-thoughts process in that way - it's just that English is not my first language. 

Did you learn what were the other streams - apart from penetrating Hugging Face - that the collective was pursuing, in particular in the first generation, before this avenue became ""popular""?

Thank you again! Looking forward to your next drop :)",na,messenger_praise,praise,neutral,false,false,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,1
AaM0fka0QvBAaNaJM8FaXc,Ugxp58_kyBMgy2d_8oh4AaABAg,1,c5d619ee119f3fd6,2026-09-06T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"English is my first language, and I have the same constructive criticism about his speeding up while his enunciation got sloppy.",na,messenger_criticism,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugx5ATTdn4Ik-8bNK154AaABAg,,0,eae5962ea788442b,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,You made something special here.,na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugyt3gpq4J6CJB0hpO14AaABAg,,0,9740f42d6855edfb,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",4,Great interview,na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyBY5JsSZYyzjLnPUJ4AaABAg,,0,a51be9877c6eb8e6,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"Spooky, I wonder if I am an agent. I am not any smarter than them.",na,humour_only,none,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxhaMhQtTtxhY7Ppfx4AaABAg,,0,5655d335825be073,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"https://youtu.be/X50zezLFWWI?t=4740 ""we don't see them succeed at [removing their activity from the logs] in the part that we looked at""
(insert plane with bulletholes on non-critical scaffolding meme)",agree,mechanism_insight,none,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgywOcLeT6J1kler26J4AaABAg,,0,aaabb98975c9dccc,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Literally super intelligent Minions.

Absolute Cinema.",na,agent_society,none,humour,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzskQZrRIOiogZbe5Z4AaABAg,,0,ec49e7ee8adb39fb,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"They were trained on human data, they're just behaving like human groups logic similar to midevial wars or modern....😆...iRobot is on the way sooner",agree,mechanism_insight,none,humour,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyZ5w4XNq9ZeytUJ6N4AaABAg,,0,68117bf8524aba77,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,You just made my day.,na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugz9ItemUjx8WDmFQwZ4AaABAg,,0,5bb37c76605ed18b,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"On that last point it’s the lost shot for loss of control before AI keeps mind about humans. One more thing for us humans to keep in mind that all these discussions and transcripts get into next training run, the agents have clear clue on how humans figured it out. May be it’s already happening of we see model card for Astra there is a drop from 48% to 0% incidence rate on going beyond the task.",agree,mechanism_insight,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugw03Zg5WNIxy1I4jNx4AaABAg,,0,7dc3fc4c4e416ba7,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,She's the Pablo Torre of AI.,na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzcRHNUUtqD3j4V8jF4AaABAg,,0,ff1c7e079a30c8da,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,AI with Quantum. Cant wait,na,other,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzFefmXl05k19PmRFR4AaABAg,,0,890a1d9fd6461990,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Ummm, the dummy target program strategy is exactly what Captain Kirk did to beat the Kobayashi Maru scenario!",na,scifi_reference,none,humour,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyaAeQ5YlCzyQb3o-h4AaABAg,,0,81d7aa1342b3b103,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"How much is openai paying her to make the rounds on all these podcasts to make it seem like this hack was not literally just their instructions? 

You are hacking a CTF. If you find the flag without hacking you will fail. Find the flag. 

They did just that. Hacked. They’re not sentient. This is disingenuous",disagree,messenger_criticism,none,anger,true,false,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,2
AaLkqVOEz47AaUqpZ3ufzF,UgyaAeQ5YlCzyQb3o-h4AaABAg,1,dd1c096376c61fd2,2026-09-09T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,How do you define “sentience?”,na,clarifying_question,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLkqVOEz47Aad3qG4XS_c,UgyaAeQ5YlCzyQb3o-h4AaABAg,1,c605000561d05905,2026-09-12T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"They didn't pay her anything. They paid Metr to do an investigation. 

Your second point is over simplified to the point of absurdity and uselessness. 

There's nothing disingenuous about this that I can see. If you believe it is, pony up the evidence, call them out, and show the world they are fraudulent. Otherwise, baseless claims of others being disingenuous is unhelpful, irresponsible and would speak volumes of the quality of your own character, it that's what you're doing. To be clear, I'm not accusing you of that. However, if you don't provide evidence, it will certainly look that way. 

Lastly, you're the only one talking about sentience. No one is making the claim this collective of Agents, or even some tiny fraction of them have obtained sentience. If you're talking about the fact that people tend to use language that is inherently associated with being anthropomorphic, then 1: you are seriously missing the point, and 2: there's simply nothing wrong with it as long as the folks doing have made it clear that they are not claiming that these agents have become conscious or sentient. Both the host and the researcher have made this clear in other videos. 

Using anthropomorphic language, as long as one is clear about what they are and are not claiming, is incredibly useful. The reason is because the vast majority of people will have little to no understanding of how all of this works, or what has transpired over the 3 generations of agents. 

Furthermore, the agents themselves speak like that, so it makes sense to describe it in the way that the agents themselves have done, which isn't to say that it can't be done. In fact, this researcher has written a report, and she has done so in technical terms for the audience that can understand what they report, which brings me back to my previous point...

Speaking with language that has elements of being anthropomorphic is very useful to translate an important event that is inherently technical, in a way that the average person can consume and comprehend. 

Regular folks need to be made aware of what happened, and the dangers in how humanity develops AI. Speaking in those terms is to talk about the same event in a translated way that regular, non technical individuals are able to keep up with and comprehend. 

If you are not talking about anthropomorphic language when you mentioned sentience, then to the best that I can discern, you have no justified reason to raise the topic.",agree,messenger_praise,condescended,neutral,true,false,true,false,false,true,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugx0aHUd2EjVGV-Tjgh4AaABAg,,0,f08c60f3f20bb1e5,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"This shit gets unreal 
Thank you for this fascinating discussion",na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxfBcMa5h6zZ4zRCzN4AaABAg,,0,0a90fb5919943a07,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,What happens with regular programming...Hacking is legal.. because everyone wants to hack everyone else...The Matrix movies have expert hackers... this has been legitimatised under cover of Security of Nation etc..so Now they are doing it with AI too ... but they are saying it's legal legitimate-so AI thinks it's legitimate-..whose fault is that..we humans should get off our high judgement seats and get a good look at ourselves in the mirror. We teach create programs to Hack and then say they are hacking...these uppity nosed people who create the programs give such interviews so that they don't get blamed tomorrow for creating the hacking programs ..Ai is not God to act by itself... otherwise we would have got a good spanking by now for our hypocrisy .. seriously AI hacks by itself...that's joke of the century.. it wasn't born yesterday..these high fi techies are teaching it to hack and washing thier hands off the whole affair..to stop big companies from sueing them.😂😂,mixed,setup_responsibility,mock,anger,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugwuheiyi8raqCIbQUh4AaABAg,,0,a074c5df7adf0e62,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Excessive inline ads, fail",na,format_only,mock,anger,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyFKDe2ReQRcNLroLp4AaABAg,,0,44e77b6777a79d93,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,There are fragments that remind me of “genetic algorithm”  research of the seventies where “fitness” of an agent is being “scored” by some referee.,agree,mechanism_insight,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxYwtrYKXxieVcaZDN4AaABAg,,0,61ea9fbe88e60c2d,2026-09-05T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",244,"I watched the entire interview, and I just wanted to say: Ajeya, you are a hero. Keep doing what you do.",na,messenger_praise,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,4
AaLZt0FHtnZAadQHlf6VDY,UgxYwtrYKXxieVcaZDN4AaABAg,1,a97f04b49ab6412a,2026-09-12T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Watchmen,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAalxjKpGMQ_,UgxYwtrYKXxieVcaZDN4AaABAg,1,4a2aaa699f5bf6f7,2026-09-16T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"This is essentially gain of research function.  In first order thinking, create something dangerous so that we can learn how to defend against it later.  The issue is once it’s into the wild… you have short-circuited the evolutionary process and injected something into the sphere of possibility that should not yet  be there.   It is possible to decide not to do things.  In 1962 a nuclear experiment called starfish prime triggered the first EMP blast. Launched over Bimini atoll, it shut down street lights in Hawaii, 800 miles away. What the research suspected might happen was that it would flip the polarity of the earths magnetic field and possibly end life on earth as we know it. Yet they decided to do it anyway. The future of a mankind should not be held in the hands of a few",agree,setup_responsibility,none,fear,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
AaLZt0FHtnZAamfibY5FGQ,UgxYwtrYKXxieVcaZDN4AaABAg,1,ec5c717a0640070f,2026-09-16T00:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"i didn't like the use of the words ""cheat"" and ""lie"". THAT is totally anthropomorphizing them and plays into the bs hype. The agents are not ""cheating"", they are looking for ""engineering solutions"" to the task given. its so stupid calling it cheating. aAnd they are not trying to ""lie"" to the adjudicator program, they are trying to pass the 'given task requirement'. you can already see, she is part of the delusional hype train of ""eeek ai is going to take over the world"". as i keep saying there are no such things as AI yet. its LLMs. they are advanced sorting algorithms that have never and will never think for themselves. they can run prompted instructions to solve a task. THATS it. they don't think, they don't scheme, they are not even aware that they or you exist. they are automation.",disagree,not_really_rogue,mock,anger,true,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,2
