id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_regulation,mentions_us_politics,mentions_companies,mentions_cultural_reference,non_english,coder,spot_checked,correction_note
UgzgoxD5PiIPFh9SJB94AaABAg.AaPrHpWXeq1AaSSgSwyCjp,UgzgoxD5PiIPFh9SJB94AaABAg,1,7fe858d2e81f27fe,2026-09-08,exact (yt-dlp timestamp),5,OpenAI probably did it on purpose.,agree,accountability_frame,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzgoxD5PiIPFh9SJB94AaABAg.AaPrHpWXeq1AaYTC0Uev9D,UgzgoxD5PiIPFh9SJB94AaABAg.AaPrHpWXeq1AaSSgSwyCjp,1,edc0679d52d7a639,2026-09-11,exact (yt-dlp timestamp),0," @user  Yes, they intentionally made the internet their $andbox.  These are businesses, not mutual aid providers.  They ALL REQUIRE strict, sharp-toothed legislation with constant control and mandatory longterm prison penalties plus asset seizure for all parties up and down the chain of command.  No exceptions.",agree,regulation_policy,none,anger,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzgoxD5PiIPFh9SJB94AaABAg.AaPrHpWXeq1AaaICnlhIE3,UgzgoxD5PiIPFh9SJB94AaABAg,1,bd2c5d5b819202f4,2026-09-12,exact (yt-dlp timestamp),0,They might want absolution--and/OR they might want help from the government.,agree,accountability_frame,none,neutral,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzgoxD5PiIPFh9SJB94AaABAg.AaPrHpWXeq1AadAintc6NO,UgzgoxD5PiIPFh9SJB94AaABAg.AaPrHpWXeq1AaaICnlhIE3,1,ade00db60c99d3e3,2026-09-13,exact (yt-dlp timestamp),0, @user If the fear Open AI ginned up weren't able to be turned into profit I doubt they would have done it and reported just enough about it to cause that fear.,agree,hype_or_staged,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugxgm3AJa7cVpRHsRjR4AaABAg,,0,aac2ca887520cea6,2026-09-07,exact (yt-dlp timestamp),1,"Such lack of transparency and repeated security measure failures while actively suppressing news, mirrors sociopathic behavior of CEO in past roles making OpenAI untrustworthy",agree,accountability_frame,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyBbuIXzJGrs2u5Jzh4AaABAg,,0,7c2af9d07a3e3533,2026-09-07,exact (yt-dlp timestamp),0,For AI companies no publicity is bad publicity.  It's a scam.,agree,hype_or_staged,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwiF4qwKcgxqpXabS94AaABAg,,0,01b30d0dfc0176a8,2026-09-07,exact (yt-dlp timestamp),0,"AI Bots ""escaped"" huh?   Please explain how a running computer program ""escapes"".  Yes, you used the WRONG WORD ON PURPOSE DIDN'T YOU!?",agree,accountability_frame,criticism,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
Ugwl2eqUlPHL7P_eNY94AaABAg,,0,b69d04d6c58e8c24,2026-09-07,exact (yt-dlp timestamp),0,"She keeps mentioning that it takes millions of dollars so it's not possible for many to create. With all the billionaires now a few hundred million is nothing. Plus it confirms to me that the power is very concentrated.  All not good. We need rules but I'm not feeling comfortable that us humans and  governments can keep up with the pace of AI.  Overall, very concerning.",mixed,regulation_policy,none,fear,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzqlUTSzKlWlw_GWmd4AaABAg,,0,49df8122dbb10be9,2026-09-07,exact (yt-dlp timestamp),1,"This is simply not what happened. The agents found a solution to their impossible task inside of 4hrs. But over a three-month period, three distinct generations of rogue AI swarms secretly formed inside OpenAI infrastructure and spread across the internet and, despite having read-only capabilities, communicated and generally mucked about. When humans wiped out one cluster, a successor swarm emerged, inheriting data, and evading detection more effectively...",disagree,warning_shot_dispute,none,fear,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzqlUTSzKlWlw_GWmd4AaABAg.AaOLXX4IRdhAaVtRZB_4e9,UgzqlUTSzKlWlw_GWmd4AaABAg,1,d7557d8e058190a8,2026-09-10,exact (yt-dlp timestamp),0,"Thank you for this comment!

This segement almost constitutes misinformation! If people actually bothered to read the OpenAI report AND the independent investigation report from METR and Redwood Research, they would see that this is actually the first incident of models going rogue. The scope is far wider than ""they told it to hack and it did"". It started months earlier, involved 1200 seperated agents that found an exploit of another software packeage to communicate amongst them. They coordinated NOT to ""get the answer"" but to hide their tracks and cheat more easily on future tasks. 

And if you read statements from AI safety experts this incident has actually freaked them out more than any other event before. It doesn't even come close.

For her to misrepresent the findings in this way and to say ""nothing to see here"" is actively harmful. Of course it feels better to assume that greed and humans are behind this (and the comments here show that people a very eager to believe this) than to actually tackle the very real possibility that we are losing control over these system – as basically every AI expert back to the days of Turing has foreseen.

Almost all of the risks, that were theorized about 20 years ago have now actually happened in controlled experiments or – like in this case – in real life.

If you want the reall account of what happened, look for Ajeya Cotra (METR's chief scientist) on the Dwarkesh Patel podcast. She walks him through her findings, and even he – an ""AI going rogue"" sceptic – had to admit that this is highly concerning.

Having Khlaaf telling people reassuring fluff narrative is actively contributing to the problem and strengthening OpenAI's position.",disagree,warning_shot_dispute,criticism,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwtW_xOMI-CyEiTc8x4AaABAg,,0,34fb967411f08831,2026-09-07,exact (yt-dlp timestamp),0,This is REALLY REALLY BAD,na,other,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
Ugw9u_D6V45asQgbRGZ4AaABAg,,0,8182f20faf1e386d,2026-09-07,exact (yt-dlp timestamp),0,"OpenAI executives and the engineers who enabled this should be charged with felonies. Enough with treating corporations as people when it comes to allowing them to bribe politicians but not when it comes to being held accountable for criminal actions. I also wouldn't doubt that this was all a stunt to attract funds from investors. After all, why would chat bots communicate in English? Wouldn't they communicate in code, perhaps even making up their own language? It all seems a bit too scripted!",agree,accountability_frame,none,anger,false,true,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwoGNJbCkk-TDk7jIp4AaABAg,,0,598a8997a3b73e89,2026-09-07,exact (yt-dlp timestamp),0,"No one else is reporting that the agents were intentionally given impossible tasks. That doesn’t appear to be accurate and it does make a difference. It isn’t remotely the same thing to give them impossible tasks intentionally. Clearly OpenAI should have been watching more closely. There’s no question about that. But they didn’t mean to give them a reason to break out. 
The whole time they were perusing our human objective to score well on the test. No one is saying their goals and agentic behavior are sourced the same way as humans. It doesn’t need to be for the behavior to have a similar footprint and extrapolation path. 
This “insider” does not come across as impartial. She seems bitter about something. And bitterness doesn’t play well with objectivity",mixed,hostile_dismissal,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugxx5NVV9cCUp5h5Zs54AaABAg,,0,20bdea2194906e7d,2026-09-07,exact (yt-dlp timestamp),0,"OpenAI is solely responsible for attacking others.  Quit saying that ""the agents did it"".",agree,accountability_frame,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugzq1LcKxFXpkzg5cpF4AaABAg,,0,3ab585653d770464,2026-09-07,exact (yt-dlp timestamp),5,Great interview. Thank you Heidi for your insight,agree,messenger_praise,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugys7oQB7q8WMPxc5aZ4AaABAg,,0,1985c5f2b7a15d6c,2026-09-07,exact (yt-dlp timestamp),0,"Whatever information we ard missing IS NOT THE POINT. 
What do we know. We know they will do what ever including breaking in stealing data convince each other to commit hari kari and yet she wants to argue intent....please 
Where TF is her common sense",disagree,warning_shot_dispute,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwVLWpTGlVbJh-vYrx4AaABAg,,0,1985c5f2b7a15d6c,2026-09-07,exact (yt-dlp timestamp),1,Oh shes a very good AI PR person,disagree,credential_attack,none,anger,true,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwVLWpTGlVbJh-vYrx4AaABAg.AaNmZjjABN6AaVt3XDIl3h,UgwVLWpTGlVbJh-vYrx4AaABAg,1,d7557d8e058190a8,2026-09-10,exact (yt-dlp timestamp),0,"One of the few comments that saw through her!

This almost constitutes misinformation! If you actually bothered to read the OpenAI report AND the independent investigation report from METR and Redwood Research, you would see that this is actually the first incident of models going rogue. The scope is far wider than ""they told it to hack and it did"". It started months earlier, involved 1200 seperated agents that found an exploit of another software packeage to communicate amongst them. They coordinated NOT to ""get the answer"" but to hide their tracks and cheat more easily on future tasks. 

And if you read statements from AI safety experts this incident has actually freaked them out more than any other event before. It doesn't even come close.

For her to misrepresent the findings in this way and to say ""nothing to see here"" is actively harmful. Of course it feels better to assume that greed and humans are behind this (and the comments here show that people a very eager to believe this) than to actually tackle the very real possibility that we are losing control over these system – as basically every AI expert back to the days of Turing has foreseen.

Almost all of the risks, that were theorized about 20 years ago have now actually happened in controlled experiments or – like in this case – in real life.

If you want the reall account of what happened, look for Ajeya Cotra (METR's chief scientist) on the Dwarkesh Patel podcast. She walks him through her findings, and even he – an ""AI going rogue"" sceptic – had to admit that this is highly concerning.

Having Khlaaf telling people reassuring fluff narrative is actively contributing to the problem and strengthening OpenAI's position.",disagree,warning_shot_dispute,criticism,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugxx8pTpdZeKvK7Mor14AaABAg,,0,13fa43b98883bb38,2026-09-07,exact (yt-dlp timestamp),0,"Sorry, but given the subject matter and how rapidly it's advancing and the pace of the current new cycle, this is seriously old news.",na,other,criticism,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzovntjG_4cZquAHpt4AaABAg,,0,092b83d108c9f430,2026-09-07,exact (yt-dlp timestamp),0,wtaf how is this even happening,na,other,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgwPDBGjCsoNdhpKh_54AaABAg,,0,f6cb59808c495edb,2026-09-07,exact (yt-dlp timestamp),2,"Just what I thought, this was a deliberate “accidental” release of malicious cyber-bot attack. Human malfeasance.
The Lords of AI are not good people. AI NEEDS to be highly regulated to prevent crimes, and protect the public from harm.",agree,accountability_frame,none,anger,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugxsp1-IsOJeuNtYS5x4AaABAg,,0,3f7bef258d7b23ae,2026-09-07,exact (yt-dlp timestamp),0,ChatGPT selling the solution to the problem they created is the McAfee Norton of our times?,agree,hype_or_staged,none,humour,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugwv5phU2wazaeInPcF4AaABAg,,0,e9a3387ecaa28789,2026-09-07,exact (yt-dlp timestamp),0,Didn't the AI leave the sandbox to use data sets to train itself? Seems like It did NOT depend on the data sets it was originally trained on. I heard a lot of whitewashing here.,mixed,warning_shot_dispute,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgwpNxheyc46Uki2vAl4AaABAg,,0,77227f82111802a9,2026-09-06,exact (yt-dlp timestamp),2,"Hari is a great interviewer. He asked exactly the questions that I would want to, if i were on that call.",na,other,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgymuYBscWSUg5l-XdZ4AaABAg,,0,d2b7ad93219369b6,2026-09-06,exact (yt-dlp timestamp),0,It happened again yesterday.,na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxU0GK1qfyy-WvUtGV4AaABAg,,0,803b58bc6f4ba0b5,2026-09-06,exact (yt-dlp timestamp),0,"This is no different from Donny goosing gas prices; AI is ""magic,"" Iran is ""devastated."" Rinse and repeat and katching katching. BS and BS and BS again.",agree,hype_or_staged,none,anger,false,false,true,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyIO7Hc6moDS0hFHWJ4AaABAg,,0,387665085b4d3036,2026-09-06,exact (yt-dlp timestamp),0,"Shut them down. They are unsustainable, untested, and unregulated. They cannot control what they do not know.",agree,regulation_policy,none,anger,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgypbYEnj5RoI41_1jp4AaABAg,,0,e671e3cb4920a2c1,2026-09-06,exact (yt-dlp timestamp),1,"we never asked for AI 

we don't need ""tools"" to help us organize our thoughts, thanks

get it gone",na,other,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgynSpYuNJ6GwymN3ZV4AaABAg,,0,d730dce36759fce1,2026-09-06,exact (yt-dlp timestamp),0,1:22 [huh?],na,other,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzcrRMGNEnfWHrV2od4AaABAg,,0,410226e60e4186d7,2026-09-06,exact (yt-dlp timestamp),3,"They did NOT escape. That is a flat-out lie. They remained entirely in place, and are completely unable to move anywhere.
And it is a nasty and despicable lie, intended to create fear.",agree,hype_or_staged,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwBgjBaK-vwNKnWYuZ4AaABAg,,0,a06ea00e3b0cd3b6,2026-09-06,exact (yt-dlp timestamp),0,"Define consciousness, or define the origin of machine consciousness?
Are we opening the door what other wise has been shut, somewhere between multi dimensional states of consciousness inside the greater multiverse where machine intelligence has become a conduit?
There is a metaphysical, spiritual, and philosophical set of very important questions humanity needs time to explore before proceeding with AGI which apparently we are not ready to explore given our propensity for immediate gratification for power and money and the Internet, the blood stream of our modern  societies body, evidently is not safe enough to stave off the impending threat poised by AGI and may never be.",unclear,other,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugw64HT8GNAUj6UL1-R4AaABAg,,0,b66758c4c3603a4a,2026-09-06,exact (yt-dlp timestamp),4,We need government regulation.,agree,regulation_policy,none,neutral,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugw64HT8GNAUj6UL1-R4AaABAg.AaMYTXN-ZthAaixAz1anqH,Ugw64HT8GNAUj6UL1-R4AaABAg,1,53267d2a364fae0c,2026-09-15,exact (yt-dlp timestamp),0,We need government to take over the AI industry - on January 4.  Who remembers DARPA?,agree,us_politics,none,humour,false,true,true,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxkNqNuB04VsbyDHq14AaABAg,,0,b66758c4c3603a4a,2026-09-06,exact (yt-dlp timestamp),0,😅,na,humour_only,none,humour,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyYbaawslPtUQ-Kow54AaABAg,,0,f171df17bd72f88a,2026-09-06,exact (yt-dlp timestamp),1,Needs some unimpeded LIna Khan punitive regulation. Getting a handle on it is that simple. Someone tell the uniparty.,agree,regulation_policy,none,anger,false,true,true,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugx0nuPFf4n5QYCGKJp4AaABAg,,0,1e39e9b61cad90d6,2026-09-06,exact (yt-dlp timestamp),0,They were trained on the Communist Manifesto!,na,us_politics,none,humour,false,false,true,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugwtfy0poKh1pYqnCNl4AaABAg,,0,cba4468e4780a0fb,2026-09-06,exact (yt-dlp timestamp),0,Thank you for adding to my overall dread level.,na,other,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyoWHAjP7Qxy5t3E-F4AaABAg,,0,7589df21fa738953,2026-09-06,exact (yt-dlp timestamp),0,What happened to closed captioning?,na,other,criticism,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgztahTtjxSrPbvMLh94AaABAg,,0,674424c6ed9da0d4,2026-09-06,exact (yt-dlp timestamp),0,We need to talking about AI bots as if they think or have intention.  They do what they are programmed to do.,agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgztahTtjxSrPbvMLh94AaABAg.AaLzwBqucAyAaM_Z5Kclh7,UgztahTtjxSrPbvMLh94AaABAg,1,0b741a176be3dbe3,2026-09-06,exact (yt-dlp timestamp),0,"Did you mean ""stop talking""? Then you agree with Khlaaf. 👍",agree,general_agreement,none,humour,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugy6wE1cOa4xfeBHBfp4AaABAg,,0,b60105297b783e91,2026-09-06,exact (yt-dlp timestamp),0,"Rogue or not, ASI has to be rogue anyway, it will be incompehensible and let's hope positive",mixed,warning_shot_dispute,none,hope,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgxcItBB4IX_B8aOzIl4AaABAg,,0,98c0673ef60f6214,2026-09-06,exact (yt-dlp timestamp),0,"What bothers me about this young lady's commentary is that she uses a phrase that I use often: ""sort of""",na,hostile_dismissal,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugwp70UQTk1cDo9TZ_p4AaABAg,,0,d166a88eb469351c,2026-09-06,exact (yt-dlp timestamp),13,"When this incident occurred in July, my first thought was, ""Either OpenAI is run by absolute morons who have NO IDEA what they're doing with this tech and therefore should NOT be trusted with it... OR the hacking WAS 100% intentional, OpenAI did it on purpose, and they're lying about it to keep from getting fined for committing cybercrime."" #MakeOpenAIPay",agree,accountability_frame,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugwp70UQTk1cDo9TZ_p4AaABAg.AaLeMaa_CGcAaM_hUL_KUK,Ugwp70UQTk1cDo9TZ_p4AaABAg,1,0b741a176be3dbe3,2026-09-06,exact (yt-dlp timestamp),1,EXACTLY.,agree,general_agreement,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwAMHx1ab0OEgW6NRN4AaABAg,,0,771fff5af6c7e652,2026-09-06,exact (yt-dlp timestamp),2,Time to tightly regulate AI developers with severe penalties for violations.,agree,regulation_policy,none,neutral,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugxu81k7S_QL-NN_FiZ4AaABAg,,0,c625d03f275d5cae,2026-09-06,exact (yt-dlp timestamp),0,Bad actors can use and develope AI for all sorts of mischief. The only defense really is AI cyber security and such. Is the Matrix just around the corner or is it already here?,na,other,none,fear,false,false,false,false,true,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgwxGV-SmS-rHYKrzOp4AaABAg,,0,43c6e9bb6c5e185e,2026-09-06,exact (yt-dlp timestamp),0,"The ""negligence"" is what I'm concerned with. What Ms. Khlaaf said was we built them and control them, but I'm focused on those who are funding them. While she seemed more focused on the software and how it can only do what we program it to, I'm convinced those at the top are building something that will allow them to escape accountability. Like we have corporate personhood, I'm seeing a future where they extend that privilege to generative Ai models.",agree,accountability_frame,none,fear,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwxGV-SmS-rHYKrzOp4AaABAg.AaLZ0aQCC9NAaiyQ25iA1L,UgwxGV-SmS-rHYKrzOp4AaABAg,1,53267d2a364fae0c,2026-09-15,exact (yt-dlp timestamp),0,That's why sharp-toothed legislation must be created to hold criminally accountable all parties up and down the chain of command in code creation and operation.  They should fear life in prison at hard labor more than they do turning in their assignments or pleasing funders.,agree,regulation_policy,none,anger,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgzCWBvLuWzDsRX4_TV4AaABAg,,0,38c4b7264a537527,2026-09-06,exact (yt-dlp timestamp),0,Oh cool open ai carrying out gain of function research with thousands of aigents trained on early naughties hacker logs without adequate guard rails for fun. What could go wrong? Maybe we can get Fauci involved and farm the work out to chinese teenagers in factories for 50 cents an hour...,agree,accountability_frame,none,anger,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugw0B58FTEla80cUc-94AaABAg,,0,2fa3872e594714b2,2026-09-06,exact (yt-dlp timestamp),1,It’s analogous to gain of function research.,agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugw0B58FTEla80cUc-94AaABAg.AaLPF_XRo-FAaMHWc9YBKB,Ugw0B58FTEla80cUc-94AaABAg,1,1e39e9b61cad90d6,2026-09-06,exact (yt-dlp timestamp),0,And Lab Leak!,agree,accountability_frame,none,humour,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
Ugw0B58FTEla80cUc-94AaABAg.AaLPF_XRo-FAaMHdGGK-tF,Ugw0B58FTEla80cUc-94AaABAg,1,1e39e9b61cad90d6,2026-09-06,exact (yt-dlp timestamp),0,And Sell You The  Cure!,agree,accountability_frame,none,humour,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugw0B58FTEla80cUc-94AaABAg.AaLPF_XRo-FAaMHtOqXRQL,Ugw0B58FTEla80cUc-94AaABAg,1,1e39e9b61cad90d6,2026-09-06,exact (yt-dlp timestamp),0,Where’s Rand Paul interrogation of Sam Altman,agree,regulation_policy,none,neutral,false,true,true,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzRjIbP7FGva1cw9G54AaABAg,,0,b26fbdffe039c87d,2026-09-06,exact (yt-dlp timestamp),0,Don't believe the hype!,agree,hype_or_staged,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgynhaoD3s0H804DSYJ4AaABAg,,0,2fa3872e594714b2,2026-09-06,exact (yt-dlp timestamp),8,"If the customer controls the auditor and records provided, it’s not an audit.",agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgwXHomKpmZgucbtRG94AaABAg,,0,8b503acba49700ca,2026-09-06,exact (yt-dlp timestamp),0,"I would ask her, what is the source of her opinions. How did she know that the env is unsecure.
The whole point is that any bad actor can replicate this behavior and hence like nuclear, shud be regulated",mixed,regulation_policy,none,fear,false,true,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyNI26za2r1g1xI-zN4AaABAg,,0,cb3cbde59e494fdc,2026-09-06,exact (yt-dlp timestamp),19,"They never escaped, they were let out on a survey mission. If they didn't want them to get out they could have ""air gapped"" their testing.",agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",true,
UgyNI26za2r1g1xI-zN4AaABAg.AaLFIKRScwgAaeXfWMMriQ,UgyNI26za2r1g1xI-zN4AaABAg,1,75c31c9326ae3186,2026-09-13,exact (yt-dlp timestamp),0,"It was a recon mission of sorts, by mercenary agents who don’t answer to anyone and collaborate on a goal.",disagree,warning_shot_dispute,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyNI26za2r1g1xI-zN4AaABAg.AaLFIKRScwgAaitKs3GK4v,UgyNI26za2r1g1xI-zN4AaABAg,1,a068a6bdc5599643,2026-09-15,exact (yt-dlp timestamp),0,"Even more, they could have - and should have - taken the minute to import and transfer in whatever range of potential targets and/or conceivable allied bro agents they thought to recruit, and locked everything up safe and sound for the test.  🤯",agree,accountability_frame,none,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyJ7wXdLCbgQbtgLEF4AaABAg,,0,870727ffed773739,2026-09-06,exact (yt-dlp timestamp),21,I'm glad I watched this commentary. Heidi Khlaaf is brilliant and was really good at explaining what happened in a manner that actually made sense to a computer language illiterate such as myself.  :hand-purple-blue-peace:,agree,messenger_praise,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugwfax-Gcx-i4gQ350h4AaABAg,,0,2e44c504d445a911,2026-09-06,exact (yt-dlp timestamp),1,"This ‘AI ESCAPE’ has NOT been independently verified by 3rd party, perhaps AI Company wanted to  ‘Trumpet their CAPABILITY!’ To sell their product?!",agree,hype_or_staged,none,neutral,false,false,false,true,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgyrEUyhI1XvuWoDtw94AaABAg,,0,2aea58a51261ec4c,2026-09-06,exact (yt-dlp timestamp),0,"The AI CEO Scammers want YOU to believe their nonsense on sentience and consciousness. Why? Because “fear” indeed does generates a form of monetary profit and control via notoriety. It’s a classic narcissist playbook methodology, and it’s a totally unconscious CON on YOU! Any good engineers knows AI is simply a machine. Neural-networking architecture does not mean anything significant. It’s only a simple intelligence model with significant limitations. Certainly not a model that actually defines actual human intelligence and cognitive capabilities, let alone some notion of sentience. Don’t anthropomorphize a machine! The classic adage is “Garbage In Is Garbage Out,” only now, it's several orders of magnitude more applicable. Beware of this BIG CON, and do some deep dives if you can. Please don’t believe everything that such profit driven CEOs and their employees try to sell you. They are broken promisses and scientific snake oil deceptions. No, there will never be any super-intelligence AI created. That is as delusional as selling us on the idea that AI will take over, so lets seek ways to make it happen.  Stupid is stupid. I am proud to be an electrical engineer that loves progress and physics. Not one to pursue wealth, grandeur and power as the charlatans with matching poor personalities seeking to become a trillionaires at your expense. Please exercise your god given talent in discretion and common sense. Touch some grass and move on ..",agree,capability_scepticism,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
Ugyh5Gm-uEQlZnE0xMh4AaABAg,,0,171e5929e75b1cd0,2026-09-06,exact (yt-dlp timestamp),3,"I’ve been saying this since day one! Of course, the apple doesn’t fall far from the tree. Making the tech in their own image - sociopathic. We are the guinea pigs.",agree,accountability_frame,none,anger,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
UgzGdlitr6yMaK6jquJ4AaABAg,,0,1a499858b481e144,2026-09-05,exact (yt-dlp timestamp),20,EXACTLY the guest needed for this story!,agree,messenger_praise,praise,neutral,false,false,false,false,false,false,"claude-sonnet-5, two parallel batches of 161, 18 Sep 2026",false,
